intent,datetime,query
reminder/set_reminder,"13:52:reminder/todo,53:62:reminder/recurring_period",Remind me to feed the dogs when I get home from work every day.
reminder/set_reminder,8:16:reminder/noun,Set the reminder for a week from now.
reminder/set_reminder,"4:12:reminder/noun,16:25:reminder/todo,26:35:datetime",Set reminder to punch bob at 600 am.
reminder/set_reminder,"10:27:reminder/todo,28:45:datetime",remind me I have a drs appt on Monday at 9 am
reminder/set_reminder,13:27:reminder/todo,Remind me to call my doctor
reminder/set_reminder,"7:13:reminder/noun,23:55:reminder/todo,56:65:datetime",Please remind me about my daughter's doctor appointment next week.
reminder/set_reminder,"13:42:reminder/todo,43:52:datetime",Remind me to give the dogs their flea meds on Friday
reminder/set_reminder,"4:12:reminder/noun,16:25:reminder/todo",set reminder to wish Alex
reminder/set_reminder,"13:23:reminder/todo,24:31:datetime",Remind me to do my hair tonight
reminder/set_reminder,"17:29:reminder/todo,30:37:datetime",Remind me when i need to pack tonight
reminder/set_reminder,"6:14:reminder/noun,22:33:reminder/todo,34:45:datetime",Set a reminder for my appointment Tuesday 8am
reminder/set_reminder,"13:32:reminder/todo,33:40:datetime",Remind me to email everyone back tonight.
reminder/set_reminder,13:36:reminder/todo,Remind me to pick up a birthday card
reminder/set_reminder,"19:39:reminder/todo,40:57:datetime",Remind me about my doctor's appointment on Wednesday at 2
reminder/set_reminder,13:21:reminder/todo,remind me to buy beef
reminder/set_reminder,13:29:reminder/todo,remind me to take my medicine
reminder/set_reminder,"0:8:reminder/todo,9:18:reminder/noun",birthday reminders
reminder/set_reminder,13:27:reminder/todo,remind me to buy toothpaste
reminder/set_reminder,"13:49:reminder/todo,50:59:datetime",Remind me to pick up Rebecca from soccer practice at 3:30pm.
reminder/set_reminder,"10:17:datetime,21:46:reminder/todo",remind me at noon to take the meat out to thaw
reminder/set_reminder,19:51:reminder/todo,Remind me when its time to leave for my appointment.
reminder/set_reminder,"13:25:reminder/todo,26:31:datetime",Remind me to feed the dog today
reminder/set_reminder,10:21:datetime,Remind me in 24 hours
reminder/set_reminder,"13:42:reminder/todo,43:51:datetime",Remind me to buy toilet paper at the store tomorrow
reminder/set_reminder,"9:17:reminder/noun,21:30:reminder/todo,31:42:datetime",I need a reminder to pay bills on Thursday
reminder/set_reminder,"4:12:reminder/noun,16:37:reminder/todo,38:56:datetime",Set reminder to prepare for interview at 3 p.m. tomorrow
reminder/set_reminder,"13:30:reminder/todo,31:43:reminder/recurring_period",Remind me to clean the toilets every Monday.
reminder/set_reminder,"13:33:reminder/todo,34:51:datetime",Remind me to visit the eye doctor Tuesday afternoon.
reminder/set_reminder,"13:27:reminder/todo,28:40:datetime",Remind me to do my homework at 8 tonight.
reminder/set_reminder,"30:42:reminder/todo,43:60:datetime",remind me a day in advance of doctor visit on Monday at 8 am
reminder/set_reminder,"13:31:reminder/todo,32:40:datetime",Remind me to go to Central Park at 12 pm
reminder/set_reminder,10:18:reminder/noun,Add a new reminder
reminder/set_reminder,10:33:reminder/todo,remind me when the project is due
reminder/set_reminder,13:29:reminder/todo,Remind me to buy toilet paper.
reminder/set_reminder,13:24:reminder/todo,Remind me to call my Mom.
reminder/set_reminder,"13:29:reminder/todo,30:36:datetime",remind me to pick up daughter at 3pm
reminder/set_reminder,13:33:reminder/todo,Remind me to buy yogurt at Kroger
reminder/set_reminder,"24:43:reminder/todo,44:54:datetime",Remind me that I have a doctors appointment on Tuesday.
reminder/set_reminder,13:43:reminder/todo,Remind me to call doctor when I get to work
reminder/set_reminder,"13:33:reminder/todo,34:43:datetime",remind me to stop at dry cleaners Wednesday after work
reminder/set_reminder,"13:21:reminder/todo,22:32:datetime",remind me to buy milk in an hour
reminder/set_reminder,"13:31:reminder/todo,32:40:datetime",Remind me to update my computer tomorrow
reminder/set_reminder,"13:21:reminder/todo,22:29:datetime",Remind me to walk dog at 7 pm.
reminder/set_reminder,"0:6:reminder/noun,13:40:reminder/todo",remind me to schedule doctor appointment
reminder/set_reminder,13:52:reminder/todo,Remind me to send flowers to my wife on her birthday.
reminder/set_reminder,"10:18:reminder/noun,27:46:reminder/todo,47:63:datetime",Set a new reminder for the dentist appointment tomorrow at 1 pm
reminder/set_reminder,"13:27:reminder/todo,28:36:datetime",Remind me to go to the bank tomorrow.
reminder/set_reminder,13:35:reminder/todo,remind me to cancel my credit cards
reminder/set_reminder,"6:14:reminder/noun,18:30:reminder/todo,31:54:reminder/recurring_period",Set a reminder to check my oil every month on the 15th.
reminder/set_reminder,"10:17:datetime,21:31:reminder/todo",remind me at 1 pm to call Steve
reminder/set_reminder,"13:42:reminder/todo,43:58:datetime",remind me to get the car from the mechanic tomorrow at 4pm
reminder/set_reminder,"6:14:reminder/noun,25:44:reminder/todo,45:53:datetime",set a reminder for me to pick up my cleaning Thursday
reminder/set_reminder,"10:26:datetime,30:44:reminder/todo",remind me two weeks before my wifes birthday
reminder/set_reminder,13:42:reminder/todo,Remind me to buy eggs at the grocery store.
reminder/set_reminder,"6:14:reminder/noun,15:31:datetime,35:49:reminder/todo",Set a reminder tomorrow morning to get a car wash
reminder/set_reminder,"13:32:reminder/todo,33:47:datetime",Remind me to take Jack to school in the morning
reminder/set_reminder,"13:43:reminder/todo,44:53:datetime",Remind me to pick up the kiddo from daycare this week
reminder/set_reminder,"0:8:reminder/noun,9:14:reminder/todo,15:41:datetime",reminder alarm for 10am tuesday august 15
reminder/set_reminder,"13:34:reminder/todo,35:43:datetime",Remind me to go to the post office tomorrow.
reminder/set_reminder,"6:14:reminder/noun,15:23:datetime",Set a reminder for 7 pm.
reminder/set_reminder,"13:28:reminder/todo,29:40:datetime",Remind me to check my weight on Saturday.
reminder/set_reminder,"13:39:reminder/todo,43:46:datetime,47:57:reminder/recurring_period",Remind me to enter the data in Catalyst my 9PM each night
reminder/set_reminder,"13:31:reminder/todo,32:39:datetime",Remind me to take out the trash tonight
reminder/set_reminder,"6:11:reminder/recurring_period,12:20:reminder/noun,24:38:reminder/todo,39:53:datetime",Set a daily reminder to floss my teeth in the morning
reminder/set_reminder,"9:17:reminder/noun,18:31:datetime",set up a reminder at 12pm today
reminder/set_reminder,"10:23:datetime,27:47:reminder/todo",remind me in 10 minutes to check on the cookies
reminder/set_reminder,"0:8:reminder/noun,9:16:reminder/todo,17:34:datetime",reminder meeting at 10 am thursday in room 10
reminder/set_reminder,"13:28:reminder/todo,29:46:datetime",remind me to buy shoe polish at this afternoon
reminder/set_reminder,"6:14:reminder/noun,19:43:reminder/todo,44:60:datetime",Set a reminder for Cal's doctor appointment tomorrow at 9 am.
reminder/set_reminder,"19:29:reminder/todo,30:46:datetime",Remind me about my lunch date Thursday at 1 pm
reminder/set_reminder,13:24:reminder/todo,remind me to buy shampoo
reminder/set_reminder,"13:35:reminder/todo,36:45:datetime",Remind me to complete the todo list by Friday
reminder/set_reminder,13:44:reminder/todo,Remind me to pick up my daughter from school
reminder/set_reminder,"6:14:reminder/noun,15:31:datetime",set a reminder for two tomorrow
reminder/set_reminder,13:31:reminder/todo,remind me to take out the trash
reminder/set_reminder,"13:31:reminder/todo,32:41:reminder/recurring_period",Remind me to take my medication every day
reminder/set_reminder,"4:12:reminder/noun,13:31:datetime",set reminder for quarter to six
reminder/set_reminder,"6:14:reminder/noun,23:36:reminder/todo",Set a reminder for the lunch meeting
reminder/set_reminder,"6:14:reminder/noun,18:33:reminder/todo,34:42:datetime",Set a reminder to pack a swimsuit tomorrow.
reminder/set_reminder,"4:12:reminder/noun,16:39:reminder/todo",Set reminder to pick son up from school.
reminder/set_reminder,"0:6:reminder/noun,13:22:reminder/todo,23:31:datetime",remind me to text Sean tomorrow
reminder/set_reminder,"13:51:reminder/todo,52:59:datetime","Remind me to buy milk, eggs, and bread at the store tonight"
reminder/set_reminder,"4:12:reminder/noun,16:38:reminder/todo",set reminder to clean before the party
reminder/set_reminder,"13:24:reminder/todo,25:48:datetime",remind me to visit kelly on Wednesday at 12 noon
reminder/set_reminder,16:25:reminder/noun,Remind me of my reminders.
reminder/set_reminder,"9:17:reminder/noun,36:48:datetime",Set that reminder for the same time next Tuesday.
reminder/set_reminder,13:30:reminder/todo,Remind me to pick up the files
reminder/set_reminder,"0:6:reminder/noun,13:36:reminder/todo",Remind me to activate my credit card
reminder/set_reminder,"6:11:reminder/recurring_period,12:20:reminder/noun,24:36:reminder/todo,37:44:datetime",Set a daily reminder to walk the dog at 7 pm.
reminder/set_reminder,13:45:reminder/todo,Remind me to take the cookies out of the oven.
reminder/set_reminder,"13:23:reminder/todo,24:31:datetime",Remind me to buy coffee tonight
reminder/set_reminder,"16:23:reminder/todo,24:33:datetime",Remind me of my meeting at 5:30pm.
reminder/set_reminder,"13:34:reminder/todo,35:50:datetime",remind me to get milk at the store at 4pm tomorrow.
reminder/set_reminder,13:38:reminder/todo,remind me to tell Dan to purchase milk
reminder/set_reminder,"10:21:datetime,25:43:reminder/todo",Remind me on May 21st to pay for my tuition
reminder/set_reminder,"13:25:reminder/todo,26:43:datetime",Remind me to ship package on Friday at noon
reminder/set_reminder,"13:28:reminder/todo,29:37:datetime",remind me to clean bathrooms tomorrow
reminder/set_reminder,"13:42:reminder/todo,43:59:datetime",Remind me to pick up the dogs from daycare tonight before 6
reminder/set_reminder,13:25:reminder/todo,remind me to pick up eggs
reminder/set_reminder,"13:27:reminder/todo,28:45:datetime",remind me to attend meeting on Monday at 1 pm.
reminder/set_reminder,"13:24:reminder/todo,25:33:reminder/recurring_period",Remind me to feed my cat everyday.
reminder/set_reminder,"13:46:reminder/todo,47:71:reminder/recurring_period",remind me to change the smoke detector battery every month on the first.
reminder/set_reminder,"13:27:reminder/todo,28:41:datetime",remind me of doctor appoint Thursday at 4
reminder/set_reminder,"4:12:reminder/noun,16:28:reminder/todo",New reminder to register car.
reminder/set_reminder,"13:30:reminder/todo,31:39:datetime",remind me to buy shoes at mall tomorrow
reminder/set_reminder,13:39:reminder/todo,Remind me to buy steaks for the cookout
reminder/set_reminder,"6:14:reminder/noun,15:31:datetime",Set a reminder for 1pm tomorrow.
reminder/set_reminder,"6:14:reminder/noun,15:27:datetime,31:38:reminder/todo",set a reminder for saturday to get gas
reminder/set_reminder,"10:23:reminder/todo,24:38:datetime",Remind me take my lunch in the morning.
reminder/set_reminder,"13:37:reminder/todo,38:53:datetime",Remind me to get my girlfriend a gift tomorrow at 5pm
reminder/set_reminder,"10:19:datetime,23:33:reminder/todo",Remind me in 1 hour to buy stamps.
reminder/set_reminder,"13:24:reminder/todo,25:33:datetime",remind me to get flowers tomorrow
reminder/set_reminder,"13:24:reminder/todo,25:32:datetime",Remind me to call Skylar at 7 pm
reminder/set_reminder,"6:14:reminder/noun,18:31:reminder/todo,32:49:datetime",Set a reminder to finish report by Sunday evening
reminder/set_reminder,"9:17:reminder/noun,18:31:datetime",I need a reminder in 30 minutes
reminder/set_reminder,13:31:reminder/todo,Remind me of upcoming birthdays
reminder/set_reminder,13:29:reminder/todo,remind me to take my vitamins
reminder/set_reminder,13:29:reminder/todo,Remind me to pick up the mail.
reminder/set_reminder,13:45:reminder/todo,Remind me to stop by the store on my way home
reminder/set_reminder,"6:14:reminder/noun,15:36:datetime,40:48:reminder/todo",set a reminder for tomorrow at 10 am to text Sam
reminder/set_reminder,"13:24:reminder/todo,25:41:datetime",Remind me on anniversary on December 15th.
reminder/set_reminder,13:26:reminder/todo,Remind me to email my boss
reminder/set_reminder,"6:14:reminder/noun,18:39:reminder/todo,40:48:datetime",set a reminder to call electric company tomorrow
reminder/set_reminder,"13:42:reminder/todo,43:57:datetime",Remind me to pick up tickets to my concert tonight at 5pm
reminder/set_reminder,13:48:reminder/todo,Remind me to add the loan payment to my calendar.
reminder/set_reminder,"13:31:reminder/todo,32:42:datetime",Remind me to watch church on TV Sunday 7am
reminder/set_reminder,"24:43:reminder/todo,44:58:datetime",remind me that i have a dentist appointment one week prior
reminder/set_reminder,"6:14:reminder/noun,18:26:reminder/todo,27:34:datetime",set a reminder to call mom tonight
reminder/set_reminder,"13:23:reminder/todo,24:33:datetime",remind me to buy stamps on Monday
reminder/set_reminder,"13:28:reminder/todo,29:35:datetime",Remind me to call the doctor at 9am
reminder/set_reminder,13:29:reminder/todo,remind me to go to the doctor
reminder/set_reminder,33:40:reminder/todo,Remind me tonight that I have to wake up early tomorrow
reminder/set_reminder,13:34:reminder/todo,remind me to get gas for lawnmower
reminder/set_reminder,"13:28:reminder/todo,29:39:datetime",remind me to go to the store on Tuesday
reminder/set_reminder,"6:14:reminder/noun,19:34:reminder/todo",Set a reminder for Game of Thrones.
reminder/set_reminder,"27:43:reminder/todo,44:57:datetime",remind me an hour early to go to the doctor friday at 2pm.
reminder/set_reminder,13:44:reminder/todo,Remind me to set an appointment for my x-ray.
reminder/set_reminder,"13:31:reminder/todo,38:45:datetime",Remind me to start this project later tonight.
reminder/set_reminder,10:38:reminder/todo,remind to call my Mom for her birthday
reminder/set_reminder,13:33:reminder/todo,remind me to take the garbage out in an hour
reminder/set_reminder,"4:12:reminder/noun,16:29:reminder/todo,30:46:datetime",Add reminder to do online job at 2:00 pm today.
reminder/set_reminder,13:47:reminder/todo,Remind me to get milk on the way home from work.
reminder/set_reminder,"13:23:reminder/todo,24:38:datetime",Remind me to get coffee in the morning
reminder/set_reminder,"6:14:reminder/noun,23:36:reminder/todo,37:51:datetime",Set a reminder for the solar eclipse on 8/21 at 1pm.
reminder/set_reminder,"10:23:datetime,27:52:reminder/todo",remind me on Sept. 12th to purchase a gift for Amber
reminder/set_reminder,"6:14:reminder/noun,18:25:reminder/todo,26:44:datetime",Set a reminder to workout at 630 am tomorrow.
reminder/set_reminder,"6:14:reminder/noun,19:34:reminder/todo,35:47:datetime",Set a reminder for Sean's birthday on April 4th.
reminder/set_reminder,"13:43:reminder/todo,44:54:datetime",remind me to make Mom's haircut appointment on Tuesday
reminder/set_reminder,13:31:reminder/todo,Remind me to buy birthday cards
reminder/set_reminder,"6:14:reminder/noun,18:39:reminder/todo,40:46:datetime",set a reminder to watch the giants game at 5pm
reminder/set_reminder,"13:21:reminder/todo,22:27:datetime",remind me to get milk today
reminder/set_reminder,"13:36:reminder/todo,37:44:datetime",Remind me to buy apples at the store tonight.
reminder/set_reminder,"0:8:reminder/noun,9:15:reminder/todo,16:33:datetime",reminder Ballet at 3:30 on Friday
reminder/set_reminder,"13:33:reminder/todo,34:42:datetime",remind me to buy coffee at Costco tomorrow.
reminder/set_reminder,"0:4:datetime,18:31:reminder/todo",at 6 remind me to take medicine
reminder/set_reminder,"25:64:reminder/todo,65:71:datetime",REMIND ME THAT I HAVE TO PICK UP MY SON AND HIS DOG FROM THE VET AT 3PM
reminder/set_reminder,"18:34:reminder/todo,35:51:datetime",Set a reminder to go to the doctor on Monday at 2pm.
reminder/set_reminder,"16:28:reminder/todo,29:43:datetime",set reminder to pick up milk tomorrow night
reminder/set_reminder,13:29:reminder/todo,remind me to take the dog out
reminder/set_reminder,13:60:reminder/todo,Remind me to pick up my clothes from the cleaners after work
reminder/set_reminder,13:49:reminder/todo,remind me to drop off the mail at the post office
reminder/set_reminder,"13:23:reminder/todo,24:41:datetime",Remind me to cancel HBO on September 20th.
reminder/set_reminder,"4:12:reminder/noun,16:34:reminder/todo,38:51:reminder/recurring_period",Set reminder to take out the trash at 6pm every day.
reminder/set_reminder,"4:12:reminder/noun,16:36:reminder/todo",Set reminder to check into my flight.
reminder/set_reminder,"4:12:reminder/noun,17:36:reminder/todo,37:48:datetime",set reminder for doctors appointment monday at 2
reminder/set_reminder,"0:6:reminder/noun,13:29:reminder/todo,30:37:datetime",Remind me to pick up my order tonight.
reminder/set_reminder,"0:6:reminder/noun,13:21:reminder/todo,22:30:reminder/recurring_period,31:37:datetime",remind me to feed dog everyday at 3pm
reminder/set_reminder,13:51:reminder/todo,Remind me to buy milk when I get to the supermarket
reminder/set_reminder,"0:6:reminder/noun,13:29:reminder/todo,30:48:reminder/recurring_period",remind me to take my medicine every day at 7 a.m.
reminder/set_reminder,"0:16:datetime,30:43:reminder/todo",tomorrow at 7 pm remind me to watch my show
reminder/set_reminder,"13:44:reminder/todo,45:59:datetime",Remind me to pick up friend from the airport Tuesday at 4pm
reminder/set_reminder,"13:27:reminder/todo,28:33:datetime",Remind me to finish my work today
reminder/set_reminder,"4:12:reminder/noun,16:30:reminder/todo,31:38:datetime",set reminder to call work back at 8 am
reminder/set_reminder,"13:28:reminder/todo,29:46:datetime",Remind me of nephews recital next Tuesday at 7
reminder/set_reminder,13:36:reminder/todo,Remind me to go to Chilis after work.
reminder/set_reminder,"0:6:reminder/noun,13:27:reminder/todo,28:45:datetime",remind me to see the doctor on monday by 7 pm
reminder/set_reminder,"0:6:reminder/noun,13:27:reminder/todo",Remind me to pay water bill.
reminder/set_reminder,"25:41:reminder/todo,42:46:datetime",Remind me that I need to pick up the kids at 4.
reminder/set_reminder,"13:22:reminder/todo,23:31:datetime",remind me to call John tomorrow
reminder/set_reminder,13:48:reminder/todo,Remind me to reschedule the doctor's appointment
reminder/set_reminder,"6:14:reminder/noun,18:47:reminder/todo,48:55:datetime",set a reminder to turn off the air conditioning at 10am
reminder/set_reminder,"13:30:reminder/todo,31:38:datetime",remind me to stop at the store tonight
reminder/set_reminder,13:23:reminder/todo,remind me to buy cheese
reminder/set_reminder,"9:17:reminder/noun,18:36:datetime,40:58:reminder/todo",create a reminder at 9am on thursday to mail birthday card
reminder/set_reminder,"13:22:reminder/todo,23:30:datetime",remind me to buy water tonight at the grocery store
reminder/set_reminder,"13:29:reminder/todo,30:38:datetime",remind me to stop at the bank tomorrow
reminder/set_reminder,13:31:reminder/todo,Remind me to place amazon order
reminder/set_reminder,"13:33:reminder/todo,41:76:reminder/recurring_period",Remind me to turn in my timesheet on the second and fourth Friday each month.
reminder/set_reminder,"0:6:reminder/noun,13:31:reminder/todo,32:45:datetime",Remind my to take out the trash in 15 minutes
reminder/set_reminder,10:33:reminder/todo,Remind me when it is Mother's Day
reminder/set_reminder,"10:30:datetime,34:60:reminder/todo",Remind me at noon on Wednesday to make a doctors appointment.
reminder/set_reminder,"13:30:reminder/todo,31:50:datetime",Remind me to visit the dentist Monday morning at 7
reminder/set_reminder,"10:31:reminder/todo,75:89:datetime",I want to call Betty for dinner on Saturday. Can you remind me to call her at 11 am today?
reminder/set_reminder,13:28:reminder/todo,Remind me to send that email when I get to work
reminder/set_reminder,"0:6:reminder/noun,13:26:reminder/todo",remind me to send an email
reminder/set_reminder,"10:23:datetime,24:39:reminder/todo",Remind me 2 days before Julies birthday
reminder/set_reminder,"6:14:reminder/noun,15:27:datetime,36:46:reminder/todo",Set a reminder for tomorrow for the lunch date
reminder/set_reminder,"9:17:reminder/noun,18:33:datetime,37:63:reminder/todo",create a reminder tomorrow at 3pm to call stacie before leaving
reminder/set_reminder,"13:22:reminder/todo,23:30:datetime",Remind me to call wife at 5 pm
reminder/set_reminder,13:40:reminder/todo,Remind me to take Max to the dog groomer
reminder/set_reminder,13:22:reminder/todo,Remind me to set alarm.
reminder/set_reminder,"9:17:reminder/noun,24:39:reminder/todo",create a reminder about toby's birthday
reminder/set_reminder,"7:15:reminder/noun,19:44:reminder/todo",make a reminder to bring my computer to work
reminder/set_reminder,"13:30:reminder/todo,31:47:datetime",Remind me to go to the doctors at 10am tomorrow.
reminder/set_reminder,"0:8:reminder/noun,9:15:reminder/todo,16:32:datetime",reminder karate at 5:15 on Thurs
reminder/set_reminder,"4:12:reminder/noun,17:23:reminder/todo,24:39:datetime",set reminder for flight tomorrow at 7pm
reminder/set_reminder,"6:14:reminder/noun,18:44:reminder/todo,45:64:datetime",Set a reminder to check the cake in the oven 25 minutes from now.
reminder/set_reminder,"13:38:reminder/todo,39:46:datetime",Remind me to stop at the grocery store at 5 pm
reminder/set_reminder,13:27:reminder/todo,remind me to send this mail
reminder/set_reminder,"17:30:reminder/todo,31:38:datetime",Remind me for my kids swimming by 5 pm
reminder/set_reminder,"6:14:reminder/noun,22:47:reminder/todo,48:64:datetime",set a reminder for my dermatologist appointment at 10 am tuesday
reminder/set_reminder,"13:23:reminder/todo,24:35:datetime",Remind me to call Janet on Thursday
reminder/set_reminder,"0:6:reminder/noun,13:43:reminder/todo",Remind me to buy a birthday card after work
reminder/set_reminder,"13:26:reminder/todo,27:35:datetime",remind me to visit grandma tomorrow
reminder/set_reminder,"13:43:reminder/todo,44:49:datetime",Remind me to buy bread at the grocery store today.
reminder/set_reminder,"13:26:reminder/todo,27:35:datetime",Remind me to buy new shoes tomorrow
reminder/set_reminder,"6:14:reminder/noun,15:33:datetime,37:50:reminder/todo",Set a reminder for tonight at 7pm to go to the gym.
reminder/set_reminder,32:72:reminder/todo,Remind me 1 hour prior about my doctor appointment on Thursday at 10:00a.
reminder/set_reminder,"15:32:reminder/todo,33:50:datetime",Remind me that I have a physical on Monday at 7 AM.
reminder/set_reminder,13:38:reminder/todo,Remind me to stop at my mother's house.
reminder/set_reminder,13:39:reminder/todo,Remind me to get ice cream at the store.
reminder/set_reminder,"13:29:reminder/todo,30:43:datetime",Remind me to wake up the kids at 7 tomorrow.
reminder/set_reminder,"13:47:reminder/todo,48:55:datetime",remind me to buy vegetable at the grocery store tonight
reminder/set_reminder,"13:33:reminder/todo,34:47:datetime",remind me to unplug phone charger in 30 minutes
reminder/set_reminder,"0:6:reminder/noun,20:27:reminder/todo,28:39:datetime",Remind me about the dentist Monday at 8
reminder/set_reminder,"13:31:reminder/todo,32:45:datetime",Remind me to take amitriptyline an hour later.
reminder/set_reminder,13:31:reminder/todo,remind me to get my oil changed
reminder/set_reminder,13:32:reminder/todo,Remind me to buy more copy paper.
reminder/set_reminder,"16:35:reminder/todo,36:43:datetime",remind me of my doctors appointment at noon
reminder/set_reminder,13:48:reminder/todo,Remind me to pick up cereal at the grocery store.
reminder/set_reminder,"13:24:reminder/todo,25:39:datetime",remind me to call my mom this afternoon
reminder/set_reminder,"13:36:reminder/todo,37:51:datetime",Remind me to bring my dog to the vet Monday morning
reminder/set_reminder,"6:14:reminder/noun,15:34:datetime,42:61:reminder/todo",Set a reminder for Monday at 11 am for my doctors appointment.
reminder/set_reminder,13:52:reminder/todo,Remind me to buy some ketchup when I go to the store.
reminder/set_reminder,"7:15:reminder/noun,20:31:reminder/todo",Set up reminder for appointment
reminder/set_reminder,13:47:reminder/todo,remind me to check my bank balance before lunch
reminder/set_reminder,13:24:reminder/todo,Remind me to run errands
reminder/set_reminder,"13:24:reminder/todo,25:31:datetime",remind me to cook dinner at 6pm
reminder/set_reminder,21:33:reminder/todo,can you remind me to pick up milk
reminder/set_reminder,"0:6:reminder/noun,10:20:datetime,24:40:reminder/todo",Remind me on Tuesday to check my balance
reminder/set_reminder,"28:41:reminder/todo,42:49:datetime",Can you please remind me to pick up lunch at 12pm?
reminder/set_reminder,13:49:reminder/todo,remind me to tell my boss of my upcoming vacation
reminder/set_reminder,13:27:reminder/todo,remind me to pick up snacks
reminder/set_reminder,13:40:reminder/todo,Remind me to go to school when I wake up.
reminder/set_reminder,"4:12:reminder/noun,16:27:reminder/todo,28:42:datetime",add reminder to stop at cvs in the morning
reminder/set_reminder,13:25:reminder/todo,remind me to pick up milk
reminder/set_reminder,"6:14:reminder/noun,18:42:reminder/todo",Set a reminder to mail a package to my mom.
reminder/set_reminder,13:27:reminder/todo,Remind me to get toothpaste
reminder/set_reminder,"0:6:reminder/noun,13:42:reminder/todo,43:56:datetime",Remind me to take the cake out of the oven in 20 minutes
reminder/set_reminder,13:48:reminder/todo,Remind me to schedule an appointment for the vet.
reminder/set_reminder,13:38:reminder/todo,Remind me to buy milk at grocery store
reminder/set_reminder,13:26:reminder/todo,Remind me to purchase milk
reminder/set_reminder,"13:36:reminder/todo,37:45:datetime",Remind me to take the dog to the vet tomorrow.
reminder/set_reminder,"17:35:reminder/todo,36:45:datetime",Remind me of our dental appointment on Friday
reminder/set_reminder,"13:27:reminder/todo,28:36:datetime",remind me at wish my friend tomorrow
reminder/set_reminder,"13:28:reminder/todo,29:51:datetime",remind me to work on project September 15 at 5:30am
reminder/set_reminder,13:38:reminder/todo,remind me to get eggs at Harris Teeter
reminder/set_reminder,"6:13:reminder/todo,14:22:reminder/noun",Set a bedtime reminder
reminder/set_reminder,"13:47:reminder/todo,48:63:datetime",Remind me to pick up my daughter at dance class at 5:45 tonight
reminder/set_reminder,"0:6:reminder/noun,13:28:reminder/todo,29:43:datetime",remind me of picking up milk in the morning
reminder/set_reminder,"10:18:datetime,24:56:reminder/todo",remind me tomorrow that I need to reserve the rental car
reminder/set_reminder,10:54:reminder/todo,remind me the take out the trash when I arrive at home
reminder/set_reminder,"10:24:datetime,28:53:reminder/todo",remind me tonight at 9PM to pay for hotel reservation
reminder/set_reminder,"13:21:reminder/noun,25:49:reminder/todo,50:69:datetime",Please set a reminder to pick up the dry cleaning on Saturday morning.
reminder/set_reminder,"4:12:reminder/noun,17:22:reminder/todo",Set reminder for event
reminder/set_reminder,"7:15:reminder/noun,16:32:reminder/recurring_period",repeat reminder every 30 minutes
reminder/set_reminder,"13:32:reminder/todo,33:40:datetime",remind me to call the babysitter at 3 pm
reminder/set_reminder,"13:28:reminder/todo,29:44:datetime",Remind me to meet with Jenny tomorrow at 8am
reminder/set_reminder,"4:12:reminder/noun,17:33:reminder/todo",Set reminder for upcoming eclipse
reminder/set_reminder,"4:12:reminder/noun,13:46:datetime,62:93:reminder/todo",set reminder for Monday thru Friday at 12 noon asking if I am planning to walk at lunch today?
reminder/set_reminder,"13:21:reminder/noun,26:43:reminder/todo,44:52:reminder/recurring_period",Set up a new reminder for brushing my teeth everyday
reminder/set_reminder,"24:54:reminder/todo,55:70:datetime",please remind me to the visit kids dentist appointment tuesday at 2 pm
reminder/set_reminder,"9:17:reminder/noun,21:36:reminder/todo,37:45:datetime",Set me a reminder to buy a lightbulb tomorrow
reminder/set_reminder,"13:26:reminder/todo,27:34:datetime","Remind me to do the dishes tonight,"
reminder/set_reminder,"13:23:reminder/todo,24:32:datetime",Remind me to buy cereal tomorrow.
reminder/set_reminder,"13:24:reminder/todo,25:29:datetime",Remind me to feed my dog at 5
reminder/set_reminder,"13:26:reminder/todo,27:35:datetime",Remind me to book a flight tomorrow
reminder/set_reminder,13:36:reminder/todo,remind me to take the dog for a walk
reminder/set_reminder,"4:12:reminder/todo,13:22:reminder/noun",Set bed time reminders.
reminder/set_reminder,"9:17:reminder/noun,21:52:reminder/todo",Create a reminder to pick my daughter up from school.
reminder/set_reminder,"13:25:reminder/todo,26:38:datetime",Remind me to go to Target tomorrow 8pm
reminder/set_reminder,13:21:reminder/todo,Remind me to call Mom.
reminder/set_reminder,"13:16:reminder/todo,17:26:datetime",Remind me to run at 5:15am.
reminder/set_reminder,"16:23:reminder/todo,24:35:datetime",remind me of my dr appt next monday
reminder/set_reminder,"13:25:reminder/todo,26:43:datetime",remind me to visit doctor Wednesday at 1 pm
reminder/set_reminder,13:33:reminder/todo,Remind me to buy birthday flowers around 12th street on my way to work
reminder/set_reminder,12:38:reminder/todo,Reminder to stop at grocery after work
reminder/set_reminder,"13:32:reminder/todo,33:43:datetime",Remind me to go grocery shopping on Fridays.
reminder/set_reminder,"10:29:reminder/todo,30:39:datetime,44:61:datetime",Remind of doctors appointment on Monday and Wednesday at 11am
reminder/set_reminder,"13:21:reminder/todo,22:29:datetime",remind me to buy milk tonight
reminder/set_reminder,"13:28:reminder/todo,29:36:datetime",Remind me to watch full moon tonight
reminder/set_reminder,"17:37:reminder/todo,38:47:datetime",Remind me of the stuff I have planned this week
reminder/set_reminder,"13:21:reminder/todo,22:34:datetime",remind me to call mom tonight at 5.
reminder/set_reminder,"13:30:reminder/todo,31:40:datetime",Remind me to pay my cable bill on Friday.
